group,group_path_index,f00_s3,f11_s3,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
gauge_cyan,100,0.06518891136271503,-0.0046919976606200455,213,720.8494873046875,481.97450256347656,3.88848876953125,3.8885040283203125
gauge_cyan,101,0.06663797702798875,-0.004764993817228377,214,735.4120178222656,487.80650329589844,3.889007568359375,3.8885040283203125
gauge_cyan,102,0.06808683619795093,-0.0048369886320234,215,749.9724731445312,493.5585021972656,3.8905029296875,3.8905029296875
gauge_cyan,103,0.06953495745084393,-0.004910009807853083,216,764.5255126953125,499.3925018310547,3.88848876953125,3.8885040283203125
gauge_cyan,104,0.07098381965750188,-0.0049790005972081795,217,779.0859985351562,504.9044952392578,3.8909912109375,3.8885040283203125
gauge_cyan,105,0.07243288228607984,-0.005049011827018838,218,793.6484985351562,510.4980163574219,3.8905029296875,3.889007568359375
gauge_cyan,106,0.07388100050227708,-0.0051169949720086825,219,808.2015075683594,515.9295043945312,3.888519287109375,3.8905029296875
gauge_cyan,107,0.07532981108510713,-0.005184008287944936,220,822.761474609375,521.2835083007812,3.8905029296875,3.88848876953125
gauge_cyan,108,0.07677892837420874,-0.005249006315150684,221,837.3245239257812,526.4765014648438,3.8905029296875,3.8905029296875
gauge_cyan,109,0.07822679454465807,-0.005304992838995921,222,851.875,530.9495239257812,3.8909912109375,3.8905029296875
gauge_cyan,110,0.07967585717323604,-0.005378013823839182,223,866.4375,536.7835083007812,3.8905029296875,3.88848876953125
