drawing_index,epsilon,color,role,x,y,pdf_x,pdf_y,pdf_marker_radius
574,0.0002,brown,boundary_sample,0.0011182601297300985,-5.005410903911975e-06,71.45899963378906,129.1150016784668,2.3769989013671875
575,0.0002,brown,boundary_sample,0.0014916385141116035,-2.9004818399911942e-05,73.37300109863281,130.0469970703125,2.3769989013671875
576,0.0002,brown,boundary_sample,0.0018634556484324553,-5.40088303256552e-05,75.27899932861328,131.01800537109375,2.3769989013671875
577,0.0002,brown,boundary_sample,0.0022361516370534174,-7.903838220952237e-05,77.18950271606445,131.99000549316406,2.3764991760253906
578,0.0002,brown,boundary_sample,0.0026095292772737875,-0.00010298621863623366,79.10350036621094,132.9199981689453,2.3765029907226562
579,0.0002,brown,boundary_sample,0.002982224521733615,-0.00012804170340065743,81.01399993896484,133.89300537109375,2.3769989013671875
580,0.0002,brown,boundary_sample,0.0033540416560544667,-0.00015296811314594725,82.91999816894531,134.86100006103516,2.3769989013671875
581,0.0002,brown,boundary_sample,0.003727420040435972,-0.00017802340144915468,84.83399963378906,135.83399963378906,2.3769989013671875
582,0.0002,brown,boundary_sample,0.00410001779978715,-0.0002019714343370823,86.74399948120117,136.76399993896484,2.377002716064453
583,0.0002,brown,boundary_sample,0.004472615559138329,-0.00022700098622094949,88.65399932861328,137.73600006103516,2.3769989013671875
584,0.0002,brown,boundary_sample,0.004845311547759291,-0.0002519533288467959,90.56450271606445,138.7050018310547,2.3764991760253906
585,0.0002,brown,boundary_sample,0.005218689187979661,-0.00027700842068878695,92.47850036621094,139.67799377441406,2.3765029907226562
586,0.0002,brown,boundary_sample,0.005590604551570296,-0.00030199946617425193,94.38500213623047,140.64849853515625,2.3769989013671875
587,0.0002,brown,boundary_sample,0.0059632015667603405,-0.0003269905116597169,96.29499816894531,141.61900329589844,2.3769989013671875
588,0.0002,brown,boundary_sample,0.006336579951141845,-0.00035204560350170797,98.20899963378906,142.5919952392578,2.3769989013671875
589,0.0002,brown,boundary_sample,0.006709177710493023,-0.00037699814258877073,100.11899948120117,143.56100463867188,2.377002716064453
590,0.0002,brown,boundary_sample,0.00708099558897501,-0.00040202769447263793,102.0250015258789,144.5330047607422,2.3769989013671875
591,0.0002,brown,boundary_sample,0.007454471458465164,-0.0004259755308993492,103.93950271606445,145.46299743652344,2.3764991760253906
592,0.0002,brown,boundary_sample,0.007827165958763857,-0.00045103101566377297,105.8499984741211,146.43600463867188,2.3769989013671875
593,0.0002,brown,boundary_sample,0.008199373777680439,-0.0004759574254090628,107.75799942016602,147.40399932861328,2.3790016174316406
594,0.0002,brown,boundary_sample,0.008572361477466213,-0.0005010127137122702,109.66999816894531,148.3769989013672,2.3769989013671875
595,0.0002,brown,boundary_sample,0.008945349921413123,-0.0005259650563381167,111.58200073242188,149.34600067138672,2.378997802734375
596,0.0002,brown,boundary_sample,0.00931755699616857,-0.0005519987214986863,113.48999786376953,150.35699462890625,2.3769989013671875
597,0.0002,brown,boundary_sample,0.009690155499680882,-0.000576951260585749,115.4000015258789,151.3260040283203,2.3769989013671875
598,0.0002,brown,boundary_sample,0.010063631369171037,-0.0006020063524277401,117.31450271606445,152.2989959716797,2.3764991760253906
599,0.0002,brown,boundary_sample,0.010435545988600537,-0.000626997397913205,119.22100067138672,153.26950073242188,2.3769989013671875
600,0.0002,brown,boundary_sample,0.010808143747951717,-0.00065198844339867,121.13100051879883,154.24000549316406,2.377002716064453
601,0.0002,brown,boundary_sample,0.011181521388172086,-0.0006760392255027423,123.04499816894531,155.1739959716797,2.3769989013671875
602,0.0002,brown,boundary_sample,0.0115541198916844,-0.0007019958778665075,124.95500183105469,156.18199920654297,2.3769989013671875
603,0.0002,brown,boundary_sample,0.011925937770166387,-0.0007270254297503747,126.86100387573242,157.15399932861328,2.377002716064453
604,0.0002,brown,boundary_sample,0.012299314666225622,-0.0007529820821141398,128.77499771118164,158.16200256347656,2.376995086669922
605,0.0002,brown,boundary_sample,0.012672108884116368,-0.0007780371739561309,130.68600463867188,159.13499450683594,2.3769989013671875
606,0.0002,brown,boundary_sample,0.01304470589930641,-0.0008029767466029154,132.59600067138672,160.10350036621094,2.3770065307617188
607,0.0002,brown,boundary_sample,0.013417302914496455,-0.0008290235746649797,134.50599670410156,161.11500549316406,2.3769989013671875
608,0.0002,brown,boundary_sample,0.01379068129887796,-0.0008539757208296097,136.4199981689453,162.08399963378906,2.3769989013671875
609,0.0002,brown,boundary_sample,0.014162499921521082,-0.000880035318870736,138.3260040283203,163.09600067138672,2.3769989013671875
610,0.0002,brown,boundary_sample,0.014535096936711124,-0.0009049746950563041,140.23600006103516,164.0644989013672,2.3770065307617188
611,0.0002,brown,boundary_sample,0.01490847383277036,-0.0009310215231183684,142.14999389648438,165.0760040283203,2.3769989013671875
612,0.0002,brown,boundary_sample,0.015281268794822242,-0.0009559736692829984,144.06100463867188,166.0449981689453,2.3769989013671875
613,0.0002,brown,boundary_sample,0.015653084440820822,-0.0009820332673241246,145.9669952392578,167.05699920654297,2.3769989013671875
614,0.0002,brown,boundary_sample,0.01602646282520233,-0.0010069596770694144,147.88099670410156,168.02499389648438,2.3769989013671875
615,0.0002,brown,boundary_sample,0.016399061328714642,-0.001033019471571757,149.79100036621094,169.03700256347656,2.3769989013671875
616,0.0002,brown,boundary_sample,0.016771269891792357,-0.0010589759274743059,151.69900512695312,170.0449981689453,2.378997802734375
617,0.0002,brown,boundary_sample,0.017144256847416998,-0.001085035525515432,153.61100006103516,171.05699920654297,2.3770065307617188
618,0.0002,brown,boundary_sample,0.017517342032311423,-0.001110979211438919,155.52349853515625,172.0644989013672,2.3784942626953125
619,0.0002,brown,boundary_sample,0.017889647336336655,-0.0011370260395009832,157.43199920654297,173.0760040283203,2.3770065307617188
620,0.0002,brown,boundary_sample,0.018262244351526697,-0.0011629824954035321,159.3419952392578,174.08399963378906,2.3769989013671875
621,0.0002,brown,boundary_sample,0.0186356227359082,-0.0011900462067213607,161.25599670410156,175.13499450683594,2.3769989013671875
622,0.0002,brown,boundary_sample,0.019007441358551324,-0.0012160030555463423,163.16200256347656,176.14300537109375,2.3769989013671875
623,0.0002,brown,boundary_sample,0.019380039862063637,-0.0012420367207069119,165.07200622558594,177.15399932861328,2.3769989013671875
624,0.0002,brown,boundary_sample,0.019753416758122873,-0.001268997682808596,166.98600006103516,178.2010040283203,2.3770065307617188
625,0.0002,brown,boundary_sample,0.0201261120025827,-0.0012940013018119065,168.89649963378906,179.1719970703125,2.376495361328125
626,0.0002,brown,boundary_sample,0.020498025877851066,-0.001323022159766892,170.80299377441406,180.2989959716797,2.3769989013671875
627,0.0002,brown,boundary_sample,0.02087140426223257,-0.0013499831218685761,172.7169952392578,181.34600067138672,2.3769989013671875
628,0.0002,brown,boundary_sample,0.021244002765744882,-0.0013770340632073429,174.6269989013672,182.39649963378906,2.3769989013671875
629,0.0002,brown,boundary_sample,0.021616601269257196,-0.0014039820588687487,176.53700256347656,183.44300079345703,2.3769989013671875
630,0.0002,brown,boundary_sample,0.02198919977276951,-0.0014290373471719559,178.44700622558594,184.41600036621094,2.3769989013671875
631,0.0002,brown,boundary_sample,0.022362576668828744,-0.0014539894933365861,180.36100006103516,185.38499450683594,2.3770065307617188
632,0.0002,brown,boundary_sample,0.00037345455146233766,-0.00011001619034044882,67.64099884033203,133.19300079345703,2.378997802734375
633,0.0002,brown,boundary_sample,0.0007456623703789202,-0.00013396422322837644,69.54899978637695,134.1230010986328,2.377002716064453
634,0.0002,brown,boundary_sample,0.0011182601297300985,-0.0001580152017936651,71.45899963378906,135.05699920654297,2.3769989013671875
635,0.0002,brown,boundary_sample,0.0014916385141116035,-0.000183958887717152,73.37300109863281,136.0644989013672,2.3769989013671875
636,0.0002,brown,boundary_sample,0.0018634556484324553,-0.00020799709630337868,75.27899932861328,136.9980010986328,2.3769989013671875
637,0.0002,brown,boundary_sample,0.0022361516370534174,-0.00023305238460658609,77.18950271606445,137.97100067138672,2.3764991760253906
638,0.0002,brown,boundary_sample,0.0026095292772737875,-0.00025697448461395713,79.10350036621094,138.89999389648438,2.3765029907226562
639,0.0002,brown,boundary_sample,0.002982224521733615,-0.0002820299693783809,81.01399993896484,139.8730010986328,2.3769989013671875
640,0.0002,brown,boundary_sample,0.0033540416560544667,-0.00030597780580509217,82.91999816894531,140.80299377441406,2.3769989013671875
641,0.0002,brown,boundary_sample,0.003727420040435972,-0.00033100735768895937,84.83399963378906,141.77499389648438,2.3769989013671875
642,0.0002,brown,boundary_sample,0.00410001779978715,-0.00035495558703810336,86.74399948120117,142.7050018310547,2.377002716064453
643,0.0002,brown,boundary_sample,0.004472615559138329,-0.00037900656560339196,88.65399932861328,143.63899993896484,2.3769989013671875
644,0.0002,brown,boundary_sample,0.004845311547759291,-0.00040403611748725916,90.56450271606445,144.61100006103516,2.3764991760253906
645,0.0002,brown,boundary_sample,0.005218689187979661,-0.00042798415037518676,92.47850036621094,145.54100036621094,2.3765029907226562
646,0.0002,brown,boundary_sample,0.005590604551570296,-0.00045404355195509665,94.38500213623047,146.55299377441406,2.3769989013671875
647,0.0002,brown,boundary_sample,0.0059632015667603405,-0.0004759574254090628,96.29499816894531,147.40399932861328,2.3769989013671875
648,0.0002,brown,boundary_sample,0.006336579951141845,-0.0005000084039743514,98.20899963378906,148.33799743652344,2.3769989013671875
649,0.0002,brown,boundary_sample,0.006709177710493023,-0.0005239951397218977,100.11899948120117,149.26950073242188,2.377002716064453
650,0.0002,brown,boundary_sample,0.00708099558897501,-0.0005449689462556875,102.0250015258789,150.08399963378906,2.3769989013671875
651,0.0002,brown,boundary_sample,0.007454471458465164,-0.0005720326575735161,103.93950271606445,151.13499450683594,2.3764991760253906
652,0.0002,brown,boundary_sample,0.007827165958763857,-0.0005959679204823818,105.8499984741211,152.0644989013672,2.3769989013671875
653,0.0002,brown,boundary_sample,0.008199373777680439,-0.0006200061290686084,107.75799942016602,152.9980010986328,2.3790016174316406
654,0.0002,brown,boundary_sample,0.008572361477466213,-0.0006440056347952166,109.66999816894531,153.93000030517578,2.3769989013671875
655,0.0002,brown,boundary_sample,0.008945349921413123,-0.0006679794041024844,111.58200073242188,154.86100006103516,2.378997802734375
656,0.0002,brown,boundary_sample,0.00931755699616857,-0.0006910260729298543,113.48999786376953,155.75599670410156,2.3769989013671875
657,0.0002,brown,boundary_sample,0.009690155499680882,-0.0007149743022789983,115.4000015258789,156.68600463867188,2.3769989013671875
658,0.0002,brown,boundary_sample,0.010063631369171037,-0.0007389995444249467,117.31450271606445,157.61900329589844,2.3764991760253906
659,0.0002,brown,boundary_sample,0.010435545988600537,-0.0007620462132523165,119.22100067138672,158.51399993896484,2.3769989013671875
660,0.0002,brown,boundary_sample,0.010808143747951717,-0.0007859685097209039,121.13100051879883,159.44300079345703,2.377002716064453
661,0.0002,brown,boundary_sample,0.011181521388172086,-0.0008090151785482738,123.04499816894531,160.33799743652344,2.3769989013671875
662,0.0002,brown,boundary_sample,0.0115541198916844,-0.0008329634078974177,124.95500183105469,161.26800537109375,2.3769989013671875
663,0.0002,brown,boundary_sample,0.011925937770166387,-0.0008559843403054473,126.86100387573242,162.16200256347656,2.377002716064453
664,0.0002,brown,boundary_sample,0.012299314666225622,-0.000880035318870736,128.77499771118164,163.09600067138672,2.376995086669922
665,0.0002,brown,boundary_sample,0.012672108884116368,-0.0009029533056014046,130.68600463867188,163.98600006103516,2.3769989013671875
666,0.0002,brown,boundary_sample,0.01304470589930641,-0.0009259999744287744,132.59600067138672,164.88099670410156,2.3770065307617188
667,0.0002,brown,boundary_sample,0.013417302914496455,-0.000949020906836804,134.50599670410156,165.77499389648438,2.3769989013671875
668,0.0002,brown,boundary_sample,0.01379068129887796,-0.000972969136185948,136.4199981689453,166.7050018310547,2.3769989013671875
669,0.0002,brown,boundary_sample,0.014162499921521082,-0.0009960160014745342,138.3260040283203,167.60000610351562,2.3769989013671875
670,0.0002,brown,boundary_sample,0.014535096936711124,-0.0010190369338825638,140.23600006103516,168.49400329589844,2.3770065307617188
671,0.0002,brown,boundary_sample,0.01490847383277036,-0.0010419804605713563,142.14999389648438,169.38499450683594,2.3769989013671875
672,0.0002,brown,boundary_sample,0.015281268794822242,-0.0010639974761638999,144.06100463867188,170.24000549316406,2.3769989013671875
673,0.0002,brown,boundary_sample,0.015653084440820822,-0.0010870439485300533,145.9669952392578,171.13499450683594,2.3769989013671875
674,0.0002,brown,boundary_sample,0.01602646282520233,-0.001109961935260722,147.88099670410156,172.02499389648438,2.3769989013671875
675,0.0002,brown,boundary_sample,0.016399061328714642,-0.001133008800549308,149.79100036621094,172.9199981689453,2.3769989013671875
676,0.0002,brown,boundary_sample,0.016771269891792357,-0.001155025423219419,151.69900512695312,173.77499389648438,2.378997802734375
677,0.0002,brown,boundary_sample,0.017144256847416998,-0.0011779693428306441,153.61100006103516,174.66600036621094,2.3770065307617188
678,0.0002,brown,boundary_sample,0.017517342032311423,-0.0012010162081192302,155.52349853515625,175.56100463867188,2.3784942626953125
679,0.0002,brown,boundary_sample,0.017889647336336655,-0.0012230328307893412,157.43199920654297,176.41600036621094,2.3770065307617188
680,0.0002,brown,boundary_sample,0.018262244351526697,-0.0012449724406626474,159.3419952392578,177.26800537109375,2.3769989013671875
681,0.0002,brown,boundary_sample,0.0186356227359082,-0.0012669890633327584,161.25599670410156,178.1230010986328,2.3769989013671875
682,0.0002,brown,boundary_sample,0.019007441358551324,-0.0012900359286213445,163.16200256347656,179.01800537109375,2.3769989013671875
683,0.0002,brown,boundary_sample,0.019380039862063637,-0.0013109967687148561,165.07200622558594,179.83200073242188,2.3769989013671875
684,0.0002,brown,boundary_sample,0.019753416758122873,-0.001332987851426843,166.98600006103516,180.68600463867188,2.3770065307617188
685,0.0002,brown,boundary_sample,0.0201261120025827,-0.0013550044740969537,168.89649963378906,181.54100036621094,2.376495361328125
686,0.0002,brown,boundary_sample,0.020498025877851066,-0.0013770340632073429,170.80299377441406,182.39649963378906,2.3769989013671875
687,0.0002,brown,boundary_sample,0.02087140426223257,-0.0013989607066403709,172.7169952392578,183.2480010986328,2.3769989013671875
688,0.0002,brown,boundary_sample,0.021244002765744882,-0.00142099029575076,174.6269989013672,184.10350036621094,2.3769989013671875
689,0.0002,brown,boundary_sample,0.021616601269257196,-0.0014420155751232303,176.53700256347656,184.9199981689453,2.3769989013671875
690,0.0002,brown,boundary_sample,0.02198919977276951,-0.0014630280845166388,178.44700622558594,185.73600006103516,2.3769989013671875
691,0.0002,brown,boundary_sample,0.022362576668828744,-0.0014869761174045664,180.36100006103516,186.66600036621094,2.3770065307617188
693,0.006,blue,highlighted_sample,0.07956794424750031,-0.0032190104202780056,473.6054992675781,253.92799377441406,5.5465087890625
695,0.004,orange,highlighted_sample,0.07579017452733393,-0.003691018315590364,454.24000549316406,272.25799560546875,5.5449981689453125
697,0.002,green,highlighted_sample,0.07243308802656126,-0.0042960021639482536,437.031005859375,295.7519989013672,5.5469970703125
699,,black,reference_marker,0.07131334281385134,-0.004754181940087461,431.29100036621094,313.5449981689453,4.3220062255859375
