drawing_index,epsilon,color,role,x,y,pdf_x,pdf_y,pdf_marker_radius
40,,blue,boundary_sample,0.445570656549527,0.06555092469167453,593.2359924316406,70.29100036621094,2.256011962890625
41,,blue,boundary_sample,0.42737472598028037,0.06573392651531405,590.1659851074219,70.17799758911133,2.256011962890625
42,,blue,boundary_sample,0.4100323570758409,0.0659719777684662,587.239990234375,70.03100204467773,2.2559814453125
43,,blue,boundary_sample,0.39324709135589103,0.06611368170900711,584.4079895019531,69.94350051879883,2.256011962890625
44,,blue,boundary_sample,0.37755251790947103,0.06653149767424399,581.760009765625,69.68550109863281,2.2559814453125
45,,blue,boundary_sample,0.3620621553381448,0.06668291912714304,579.146484375,69.59199905395508,2.2554931640625
46,,blue,boundary_sample,0.3477543708902577,0.06725295964547386,576.7324829101562,69.2400016784668,2.2554931640625
47,,blue,boundary_sample,0.3333785764432251,0.0674043810983729,574.3070068359375,69.14649963378906,2.2559814453125
48,,blue,boundary_sample,0.3189997070760184,0.06720195042771092,571.8810119628906,69.27149963378906,2.256011962890625
49,,blue,boundary_sample,0.3061380394982592,0.06773312707430301,569.7109985351562,68.94350051879883,2.25799560546875
50,,blue,boundary_sample,0.2926749537099715,0.06749264180979099,567.4395141601562,69.09199905395508,2.2554931640625
51,,blue,boundary_sample,0.2801717856489845,0.06765782098679783,565.3299865722656,68.9900016784668,2.256011962890625
52,,blue,boundary_sample,0.26850155919987223,0.06814770592798512,563.3609924316406,68.6875,2.256011962890625
53,,blue,boundary_sample,0.2567423409433675,0.06828373874561136,561.3769836425781,68.60350036621094,2.256011962890625
54,,blue,boundary_sample,0.24532697111339352,0.06840438292796482,559.4509887695312,68.52900314331055,2.2559814453125
55,,blue,boundary_sample,0.2342494807472593,0.06853394152248152,557.5820007324219,68.44900131225586,2.258026123046875
56,,blue,boundary_sample,0.2234950378770661,0.06865702589388867,555.7675170898438,68.37299728393555,2.2554931640625
57,,blue,boundary_sample,0.21301896572146037,0.06876389999674672,554.0,68.30700302124023,2.25799560546875
58,,blue,boundary_sample,0.20226434197360985,0.06835903865542274,552.1854858398438,68.55700302124023,2.2554931640625
59,,blue,boundary_sample,0.1925412635053515,0.06862867645700915,550.5450134277344,68.3905029296875,2.256011962890625
60,,blue,boundary_sample,0.18316456575082612,0.06899224609292832,548.9629821777344,68.16600036621094,2.256011962890625
61,,blue,boundary_sample,0.1738564206284181,0.0691979200528389,547.3925170898438,68.03899765014648,2.2554931640625
62,,blue,boundary_sample,0.1644354078478538,0.06904892643360593,545.8030090332031,68.13100051879883,2.256011962890625
63,,blue,boundary_sample,0.15572868093597428,0.06939062703344895,544.3340148925781,67.92000198364258,2.256011962890625
64,,blue,boundary_sample,0.1469772772427412,0.06949184854647375,542.8574829101562,67.85749816894531,2.2554931640625
65,,blue,boundary_sample,0.13841000700464137,0.06958010925789183,541.4120178222656,67.80299758911133,2.256011962890625
66,,blue,boundary_sample,0.13007661157743278,0.06968212769341771,540.0060119628906,67.7400016784668,2.256011962890625
67,,blue,boundary_sample,0.12187959790382975,0.06975743378092289,538.6230163574219,67.69350051879883,2.256011962890625
68,,blue,boundary_sample,0.11388100702028679,0.06985864911625388,537.2734985351562,67.63100051879883,2.25750732421875
69,,blue,boundary_sample,0.10604249286345592,0.06994124488245111,535.9509887695312,67.57999801635742,2.2559814453125
70,,blue,boundary_sample,0.09835519242812936,0.07001735407015118,534.6539916992188,67.53300094604492,2.2559814453125
71,,blue,boundary_sample,0.0908102427090993,0.07009346943554505,533.3810119628906,67.48600006103516,2.256011962890625
72,,blue,boundary_sample,0.08337761801525369,0.07011776630528728,532.1269836425781,67.47099685668945,2.256011962890625
73,,blue,boundary_sample,0.07617651672275437,0.0702570362344683,530.9120178222656,67.3849983215332,2.256011962890625
